t	value
0.1	-0.0005389836798972992
0.2	-0.0011634723273918667
0.30000000000000004	-0.0009059539121247041
0.4	-0.0005454424467948631
0.5	-0.0008915133858000353
0.6	-0.0010660380586826315
0.7	-0.000668096869430747
0.7999999999999999	-0.0007328225777973114
0.8999999999999999	-0.0010025803422722837
0.9999999999999999	-0.0008243515731473203
1.0999999999999999	-0.0006793190656992232
1.2	-0.0008854231397971676
1.3	-0.0008928871913236333
1.4000000000000001	-0.0007211563050419869
1.5000000000000002	-0.0008148263238329854
1.6000000000000003	-0.0009083367758936199
1.7000000000000004	-0.0008091301082683313
1.8000000000000005	-0.0007934552459877951
1.9000000000000006	-0.000879258147265035
2.0000000000000004	-0.0008174355961032077
2.1000000000000005	-0.0007837514517402954
2.2000000000000006	-0.000868613525684527
2.3000000000000007	-0.0008754939442594219
2.400000000000001	-0.000812934571134774
2.500000000000001	-0.0008429038309082336
2.600000000000001	-0.0008561053540222987
2.700000000000001	-0.0007905869019025662
2.800000000000001	-0.0007987583323339344
2.9000000000000012	-0.0008444867446741966
3.0000000000000013	-0.0008050615280738206
3.1000000000000014	-0.0007831049959837972
3.2000000000000015	-0.0008485915408142094
3.3000000000000016	-0.0008647849303104708
3.4000000000000017	-0.000830953295916458
3.5000000000000018	-0.0008512819940520279
3.600000000000002	-0.0008713254733709854
3.700000000000002	-0.0008274717208893014
3.800000000000002	-0.0008129959319525655
3.900000000000002	-0.0008424622896696769
4.000000000000002	-0.0008253665720318432
4.100000000000001	-0.0007940867050621135
4.200000000000001	-0.000817820808883393
4.300000000000001	-0.0008424075785096732
4.4	-0.0008305411702479853
4.5	-0.000839380648379643
4.6	-0.0008642606944755182
4.699999999999999	-0.0008585927783566895
4.799999999999999	-0.000844624549600822
4.899999999999999	-0.0008505073886589938
4.999999999999998	-0.0008452953473222552
5.099999999999998	-0.0008258711388513434
5.1999999999999975	-0.0008273121854681684
5.299999999999997	-0.0008432838014616833
5.399999999999997	-0.0008495585975880441
5.4999999999999964	-0.0008544642443795307
5.599999999999996	-0.0008564108501989317
5.699999999999996	-0.0008386154935939035
5.799999999999995	-0.0008115819637814265
5.899999999999995	-0.0007968946822425105
5.999999999999995	-0.0007936510112509065
6.099999999999994	-0.0007960652680113041
6.199999999999994	-0.0008046369094793491
6.299999999999994	-0.0008115556552357561
6.399999999999993	-0.0008144050983403063
6.499999999999993	-0.000824236121433099
6.5999999999999925	-0.0008412987586188716
6.699999999999992	-0.0008527495723053064
6.799999999999992	-0.0008572974542905564
6.8999999999999915	-0.000861606759691309
6.999999999999991	-0.0008637757125219309
