t	value
0.1	-0.0006822044014113684
0.2	-0.0021764932412410487
0.30000000000000004	-0.002350100746105525
0.4	-0.00030748830037472116
0.5	0.0003789513587033863
0.6	-0.0017486832211245943
0.7	-0.002373606491999889
0.7999999999999999	-0.0013102692500084252
0.8999999999999999	-0.0034612000075235462
0.9999999999999999	-0.007193890487431361
1.0999999999999999	-0.007149549455868446
1.2	-0.007044510332929017
1.3	-0.010278670913445283
1.4000000000000001	-0.00972706148591094
1.5000000000000002	-0.0034152290998915465
1.6000000000000003	0.00014569943471901995
1.7000000000000004	-0.0022790677063227274
1.8000000000000005	-0.004335243835461292
1.9000000000000006	-0.003801088478195221
2.0000000000000004	-0.00397453645363638
2.1000000000000005	-0.002398945111938869
2.2000000000000006	0.0020176640919171776
2.3000000000000007	0.003487204414948691
2.400000000000001	0.0017906601292771967
2.500000000000001	0.0004726441652135733
2.600000000000001	-0.002159996123709435
2.700000000000001	-0.007566760481847609
2.800000000000001	-0.012096467926244971
2.9000000000000012	-0.012622201520611675
3.0000000000000013	-0.010748044987426977
3.1000000000000014	-0.00725539506905109
3.2000000000000015	-0.0016935557309362376
3.3000000000000016	0.0026943245517732995
3.4000000000000017	0.004435344431748227
3.5000000000000018	0.0055477979943204594
3.600000000000002	0.00522162358243923
3.700000000000002	0.0019256597330932538
3.800000000000002	-0.003189185901562527
3.900000000000002	-0.007449634077353517
4.000000000000002	-0.008631874663735271
4.100000000000001	-0.007772056183673242
4.200000000000001	-0.00679209353236599
4.300000000000001	-0.00489574724543331
4.4	-0.0008844676049349494
4.5	0.004339914620767038
4.6	0.007509025912447323
4.699999999999999	0.007384913216121766
4.799999999999999	0.0061147997117732686
4.899999999999999	0.003785602001074585
4.999999999999998	0.0004523964299319263
5.099999999999998	-0.001555246396881437
5.1999999999999975	-0.0012364406267555742
5.299999999999997	0.0013375667000359406
5.399999999999997	0.005209832535773817
5.4999999999999964	0.007073952340474347
5.599999999999996	0.004301505665508287
5.699999999999996	-0.0021496419103359116
5.799999999999995	-0.009210604077612958
5.899999999999995	-0.01434778784046752
5.999999999999995	-0.016786568688360592
6.099999999999994	-0.016998739525157354
6.199999999999994	-0.01570645748294522
6.299999999999994	-0.012703460232349483
6.399999999999993	-0.007775369047088729
6.499999999999993	-0.002817758347764568
6.5999999999999925	0.0008973522990107941
6.699999999999992	0.004218526310102781
6.799999999999992	0.0075355867803033865
6.8999999999999915	0.01078459558378616
6.999999999999991	0.012715645328440621
7.099999999999991	0.011860100955183249
7.19999999999999	0.009379912480004622
7.29999999999999	0.007798828575971417
7.39999999999999	0.0074950484535065915
7.499999999999989	0.006115502754321812
7.599999999999989	0.003000242760571329
7.699999999999989	-0.00091934316420657
7.799999999999988	-0.005172396070374279
7.899999999999988	-0.008071922093161063
7.999999999999988	-0.008842373536368776
8.099999999999987	-0.009718097209323621
8.199999999999987	-0.011537741064391602
8.299999999999986	-0.01155165129152635
8.399999999999986	-0.007828079594967513
8.499999999999986	-0.0010237529787878582
8.599999999999985	0.005327177457534674
8.699999999999985	0.008261056950918434
8.799999999999985	0.009591000128201195
8.899999999999984	0.01103382038416599
8.999999999999984	0.011258952261809896
9.099999999999984	0.009591461164061803
9.199999999999983	0.007671846286638432
9.299999999999983	0.004978772485405469
9.399999999999983	-0.00100489932576165
9.499999999999982	-0.008868963941827748
9.599999999999982	-0.015861996893561967
9.699999999999982	-0.021293484502617203
9.799999999999981	-0.023236352415067205
9.89999999999998	-0.019456379892248417
9.99999999999998	-0.010900407579909963
10.09999999999998	-0.0007524021247558165
10.19999999999998	0.007438175703949256
10.29999999999998	0.011593299156309632
10.399999999999979	0.010889377939957123
10.499999999999979	0.0055972421777729505
10.599999999999978	-0.001654871339793704
10.699999999999978	-0.008424827118873874
10.799999999999978	-0.01383013891011759
10.899999999999977	-0.01756008036352336
10.999999999999977	-0.018912015601902598
11.099999999999977	-0.01644070843157439
11.199999999999976	-0.010460038325661924
11.299999999999976	-0.0033099794742994524
11.399999999999975	0.003452574301633881
11.499999999999975	0.00944455484905974
11.599999999999975	0.013714575996651301
11.699999999999974	0.014391665984953618
11.799999999999974	0.011345743749503876
11.899999999999974	0.007793859600640284
11.999999999999973	0.005847804973336637
12.099999999999973	0.004055544336111482
12.199999999999973	0.0011844908917120812
12.299999999999972	-0.002027294526695486
12.399999999999972	-0.0029965687205012483
12.499999999999972	-0.0008568831935550224
12.599999999999971	0.0010425364539322771
12.69999999999997	0.0019248630362284952
12.79999999999997	0.004599173556176394
12.89999999999997	0.009409566294260643
12.99999999999997	0.014008049879534754
13.09999999999997	0.016600787494209804
13.199999999999969	0.017303301802369567
13.299999999999969	0.015385199929035748
13.399999999999968	0.009422235015763154
13.499999999999968	0.00040382080859733497
13.599999999999968	-0.009469973207916614
13.699999999999967	-0.018366067311871882
13.799999999999967	-0.024581936993422225
13.899999999999967	-0.0270880048420905
13.999999999999966	-0.02498723128399366
14.099999999999966	-0.018559583990598556
14.199999999999966	-0.010728124870599412
14.299999999999965	-0.002132477025931735
14.399999999999965	0.007295439383155271
14.499999999999964	0.013701848591137423
14.599999999999964	0.014937182511794654
14.699999999999964	0.01138296434600753
14.799999999999963	0.0041860647925329505
14.899999999999963	-0.003948047179264503
14.999999999999963	-0.011642082749270238
15.099999999999962	-0.018012775608230985
15.199999999999962	-0.021307587748139987
15.299999999999962	-0.0198660565643045
15.399999999999961	-0.012768233559530374
15.499999999999961	-0.002299339230701293
15.59999999999996	0.00800307272917858
15.69999999999996	0.01697939224746432
15.79999999999996	0.023689826335624904
15.89999999999996	0.026121177026098445
15.99999999999996	0.022286782204153446
16.09999999999996	0.011502921676305233
16.19999999999996	-0.0030642305050557345
16.29999999999996	-0.015848462567085532
16.399999999999963	-0.023599301905839396
16.499999999999964	-0.02622937526728727
16.599999999999966	-0.02432354409129427
16.699999999999967	-0.018184575452447584
16.79999999999997	-0.009260474913670325
16.89999999999997	-0.0011607722772609217
16.99999999999997	0.002658744033975954
17.099999999999973	0.0027394372764050637
17.199999999999974	0.001975889886492885
17.299999999999976	0.0017287623953504256
17.399999999999977	0.0014649541936255681
17.49999999999998	-7.905948838588024e-05
17.59999999999998	-0.002860454341595463
17.69999999999998	-0.005631568791895919
17.799999999999983	-0.007331047178430841
17.899999999999984	-0.006967571931480324
17.999999999999986	-0.004886676217914059
18.099999999999987	-0.001847923299543747
18.19999999999999	0.002379835089419022
18.29999999999999	0.006795936444348472
18.39999999999999	0.00973953323299172
18.499999999999993	0.009712179128764943
18.599999999999994	0.006086077279243104
18.699999999999996	0.0013801367885142857
18.799999999999997	-0.002089269427701207
18.9	-0.004437628730215451
19.0	-0.0056560006372669
19.1	-0.005300595233074999
19.200000000000003	-0.0023687083113634647
19.300000000000004	0.002350294943093955
19.400000000000006	0.005647287610087283
19.500000000000007	0.006538083848730591
19.60000000000001	0.005800134337908711
19.70000000000001	0.0041098387774441796
19.80000000000001	0.00200039621507969
19.900000000000013	-0.0011136532935104426
20.000000000000014	-0.004788387696364538
20.100000000000016	-0.007263389668386811
20.200000000000017	-0.008110208116743062
20.30000000000002	-0.007147738026782277
20.40000000000002	-0.004583208579122229
20.50000000000002	-0.0014411149622824571
20.600000000000023	0.002008643262554706
