t	value
0.1	-0.0017440741880959004
0.2	-0.00463482829848697
0.30000000000000004	-0.003935887790984926
0.4	-0.0017568101724074008
0.5	-0.003245407395321488
0.6	-0.004844755539855066
0.7	-0.003135870186667623
0.7999999999999999	-0.002313451529978775
0.8999999999999999	-0.003853027391464186
0.9999999999999999	-0.0035080506700748363
1.0999999999999999	-0.0014658932347591277
1.2	-0.0015106185491512753
1.3	-0.002137871429419429
1.4000000000000001	-0.0004580436103460686
1.5000000000000002	0.0008330874472056945
1.6000000000000003	-0.0004350914860083244
1.7000000000000004	-0.0011054728307825301
1.8000000000000005	0.0005001034182272068
1.9000000000000006	0.0017148650114196047
2.0000000000000004	0.001563152799034881
2.1000000000000005	0.0013533799415389623
2.2000000000000006	0.00032753445955960704
2.3000000000000007	-0.002137782368536829
2.400000000000001	-0.0035725411026646743
2.500000000000001	-0.0029058736846089327
2.600000000000001	-0.00258344649250928
2.700000000000001	-0.0035131529693892653
2.800000000000001	-0.0039618325593452335
2.9000000000000012	-0.0038443536949891305
3.0000000000000013	-0.004402707960285934
3.1000000000000014	-0.0049091783140624975
3.2000000000000015	-0.004374652644412916
3.3000000000000016	-0.003918851700048929
3.4000000000000017	-0.00424108439912855
3.5000000000000018	-0.004210868991772738
3.600000000000002	-0.0034558805475920955
3.700000000000002	-0.0028119337174306903
3.800000000000002	-0.0022784956341540055
3.900000000000002	-0.0014851743220463468
4.000000000000002	-0.0011387289267977942
4.100000000000001	-0.0016954415089825456
4.200000000000001	-0.0020978559437893635
4.300000000000001	-0.001561138225242599
4.4	-0.0009582698741678758
4.5	-0.001318777142231308
4.6	-0.0024791006433287324
4.699999999999999	-0.003630092140037822
4.799999999999999	-0.0041962645623784284
4.899999999999999	-0.004236547086844518
4.999999999999998	-0.004394506605417051
5.099999999999998	-0.0052310232608004745
5.1999999999999975	-0.00652907272855601
5.299999999999997	-0.007706892192808143
5.399999999999997	-0.008751562073918077
5.4999999999999964	-0.009851930956030612
5.599999999999996	-0.010416547407710768
5.699999999999996	-0.00962727627599161
5.799999999999995	-0.00771431855402255
5.899999999999995	-0.005740229449381035
5.999999999999995	-0.004326561206745711
6.099999999999994	-0.003142278149212913
6.199999999999994	-0.0014525298275385975
6.299999999999994	0.0010541386146213662
6.399999999999993	0.0038224754577883243
6.499999999999993	0.0059277774294180475
6.5999999999999925	0.0070844955175473024
6.699999999999992	0.007656317550158486
6.799999999999992	0.0077234947791723334
6.8999999999999915	0.006879457467838643
6.999999999999991	0.0049576646009885745
7.099999999999991	0.002401224156098604
7.19999999999999	-0.00029280798781283784
7.29999999999999	-0.0032164414284849693
7.39999999999999	-0.006797148390624214
7.499999999999989	-0.010927348498363194
7.599999999999989	-0.014694336535038051
7.699999999999989	-0.017234980373338593
7.799999999999988	-0.018533068242287454
7.899999999999988	-0.019100824599753395
7.999999999999988	-0.01919260944311327
8.099999999999987	-0.018475498361257975
8.199999999999987	-0.016391456885522036
8.299999999999986	-0.012915180188436556
8.399999999999986	-0.008842859097814241
8.499999999999986	-0.005160455593178445
8.599999999999985	-0.0022296861628919983
8.699999999999985	0.00039295691503063554
8.799999999999985	0.0032586479938400267
8.899999999999984	0.0061147341192944364
8.999999999999984	0.008077371407082028
9.099999999999984	0.00863470715590112
9.199999999999983	0.007928269954590918
9.299999999999983	0.006269704626211976
9.399999999999983	0.004147002678752452
9.499999999999982	0.00240553806836753
9.599999999999982	0.0015042128934432389
9.699999999999982	0.0008555883078788792
9.799999999999981	-0.0004928527404274782
9.89999999999998	-0.002772359084313546
9.99999999999998	-0.005289322308632142
10.09999999999998	-0.007133119360746414
10.19999999999998	-0.007985416699878234
10.29999999999998	-0.008220792211066984
10.399999999999979	-0.008302646095888046
10.499999999999979	-0.008184155315800263
10.599999999999978	-0.007461344406552334
10.699999999999978	-0.006109130115437379
10.799999999999978	-0.004650506878847565
10.899999999999977	-0.0034648861534528437
10.999999999999977	-0.0022885390068710498
