t	value
0.1	-0.001283234673513476
0.2	-0.0029815931193497907
0.30000000000000004	-0.002463186213763296
0.4	-0.0013130069993213462
0.5	-0.0020295165362657396
0.6	-0.002881295506037954
0.7	-0.0019020916000392976
0.7999999999999999	-0.0015544895867912443
0.8999999999999999	-0.0024883258703367822
0.9999999999999999	-0.0024564968252801405
1.0999999999999999	-0.0016854773348977652
1.2	-0.0019142840447961822
1.3	-0.002509040750687547
1.4000000000000001	-0.002046802203232871
1.5000000000000002	-0.001709362614136763
1.6000000000000003	-0.0021628806884571765
1.7000000000000004	-0.002305597572539479
1.8000000000000005	-0.0018583830886620832
1.9000000000000006	-0.0018787882439960536
2.0000000000000004	-0.00225061461204313
2.1000000000000005	-0.002102508100956741
2.2000000000000006	-0.0018550460889163525
2.3000000000000007	-0.0020556076169933575
2.400000000000001	-0.0022394037140091344
2.500000000000001	-0.00204431733962261
2.600000000000001	-0.002016354351229441
2.700000000000001	-0.0022390969329137466
2.800000000000001	-0.0022281081637473637
2.9000000000000012	-0.0020483753850424344
3.0000000000000013	-0.0020896652007687585
3.1000000000000014	-0.0022083787106415933
3.2000000000000015	-0.002112490724804858
3.3000000000000016	-0.002042323831482447
3.4000000000000017	-0.0021509844473166207
3.5000000000000018	-0.0021972868141855394
3.600000000000002	-0.002101984994062874
3.700000000000002	-0.002095444732974221
3.800000000000002	-0.002161271172416894
3.900000000000002	-0.0021054075502936463
4.000000000000002	-0.0020156962485078328
4.100000000000001	-0.0020464168346618176
4.200000000000001	-0.0020944368878065994
4.300000000000001	-0.0020555004026420157
4.4	-0.002055807955030167
4.5	-0.002129806665218394
4.6	-0.002144687740975378
4.699999999999999	-0.0021007820134793004
4.799999999999999	-0.0021121589126052403
4.899999999999999	-0.0021483554124422303
4.999999999999998	-0.0021290168177115066
5.099999999999998	-0.0021192511898987638
5.1999999999999975	-0.002170416210196196
5.299999999999997	-0.0022091781078607035
5.399999999999997	-0.0022081549624748727
5.4999999999999964	-0.0022353825103831448
5.599999999999996	-0.0022762090653473273
5.699999999999996	-0.002260776902094115
5.799999999999995	-0.0022142921330255702
5.899999999999995	-0.0021883363456793787
5.999999999999995	-0.002153128030287187
6.099999999999994	-0.0020860499117114914
6.199999999999994	-0.0020353971868048966
6.299999999999994	-0.0020154738543428125
6.399999999999993	-0.001988128730308961
6.499999999999993	-0.001954356911330804
6.5999999999999925	-0.0019401508720659566
6.699999999999992	-0.001926717409904506
6.799999999999992	-0.0018987615796713878
6.8999999999999915	-0.0018918965927244898
6.999999999999991	-0.0019246497704666606
7.099999999999991	-0.00197347419490594
7.19999999999999	-0.002030953177802428
7.29999999999999	-0.0021126190788314965
7.39999999999999	-0.0022056861758280944
7.499999999999989	-0.0022822769372533303
7.599999999999989	-0.002342980490558518
7.699999999999989	-0.0023914276187649167
7.799999999999988	-0.0024171497131215735
7.899999999999988	-0.0024220390762167672
7.999999999999988	-0.0024191665284693732
8.099999999999987	-0.0024049390897540935
8.199999999999987	-0.0023662675455500986
8.299999999999986	-0.002309999833764639
8.399999999999986	-0.002247974842118131
8.499999999999986	-0.002178043508091101
8.599999999999985	-0.0020981157585335157
8.699999999999985	-0.0020197776714464197
8.799999999999985	-0.001956186172514454
8.899999999999984	-0.0019121783958470817
8.999999999999984	-0.0018915173291145985
9.099999999999984	-0.0018918332785484273
9.199999999999983	-0.0019049666933915006
9.299999999999983	-0.0019252955845574327
9.399999999999983	-0.0019547901182236974
9.499999999999982	-0.001994059644142012
9.599999999999982	-0.0020329343322574287
9.699999999999982	-0.0020642646616166717
9.799999999999981	-0.0020883440542319486
9.89999999999998	-0.0021085073441903072
9.99999999999998	-0.002129782418331694
10.09999999999998	-0.002156204914422793
10.19999999999998	-0.0021877181808912876
10.29999999999998	-0.002217367232710332
10.399999999999979	-0.0022357517330757306
10.499999999999979	-0.002237514907941345
10.599999999999978	-0.0022204934415935326
10.699999999999978	-0.0021867099324809564
10.799999999999978	-0.00214447657940867
10.899999999999977	-0.0021018818566324073
10.999999999999977	-0.002065034760652806
11.099999999999977	-0.0020383173921505256
11.199999999999976	-0.0020227748603300812
11.299999999999976	-0.002014974594238432
11.399999999999975	-0.0020069748880845485
11.499999999999975	-0.0019953903716618394
11.599999999999975	-0.001983722897494421
11.699999999999974	-0.001978209021155038
11.799999999999974	-0.00198619202809279
11.899999999999974	-0.002012778364231099
11.999999999999973	-0.0020575420717661996
12.099999999999973	-0.0021146322386738064
12.199999999999973	-0.00217625222062835
12.299999999999972	-0.0022353912347717326
12.399999999999972	-0.0022871728343442895
12.499999999999972	-0.00232624515225692
12.599999999999971	-0.002348571660686457
12.69999999999997	-0.002356254964187118
12.79999999999997	-0.0023557343816504677
12.89999999999997	-0.0023561995504242103
12.99999999999997	-0.0023612580677136712
13.09999999999997	-0.002366664487251688
13.199999999999969	-0.0023654743681702037
13.299999999999969	-0.0023503961797214272
13.399999999999968	-0.0023205786152280666
13.499999999999968	-0.0022771272954060975
13.599999999999968	-0.0022200312660635895
13.699999999999967	-0.0021506819771878504
13.799999999999967	-0.0020723700841514332
13.899999999999967	-0.001993613356992982
13.999999999999966	-0.0019240995785263925
14.099999999999966	-0.001868782966497579
14.199999999999966	-0.0018265851359944756
14.299999999999965	-0.0017963886868308085
14.399999999999965	-0.001778441018707812
14.499999999999964	-0.0017741975768815412
14.599999999999964	-0.0017863832000353688
14.699999999999964	-0.0018151002513412979
14.799999999999963	-0.0018608960690186067
14.899999999999963	-0.001920490848448188
14.999999999999963	-0.001987516304412917
15.099999999999962	-0.0020565726348514227
15.199999999999962	-0.002121820233132269
15.299999999999962	-0.0021832831695478565
15.399999999999961	-0.0022413947980223954
15.499999999999961	-0.002293604232180373
15.59999999999996	-0.002338055808964251
15.69999999999996	-0.0023735737412212384
15.79999999999996	-0.0024028796038463927
15.89999999999996	-0.0024265563001700497
15.99999999999996	-0.002438179347067543
16.09999999999996	-0.002428715124445888
16.19999999999996	-0.002392860110993514
16.29999999999996	-0.00233461707543197
16.399999999999963	-0.0022629199197943943
16.499999999999964	-0.002184772892104647
16.599999999999966	-0.002105402666895618
16.699999999999967	-0.002030268969246479
16.79999999999997	-0.0019652834258007098
16.89999999999997	-0.0019118283017587247
16.99999999999997	-0.0018641319079627022
17.099999999999973	-0.0018160617259431256
17.199999999999974	-0.0017677930761606073
17.299999999999976	-0.0017288652351848206
17.399999999999977	-0.0017121333144259245
17.49999999999998	-0.0017259558838660584
17.59999999999998	-0.001773097658221409
17.69999999999998	-0.0018493060762234477
17.799999999999983	-0.0019452656050363267
17.899999999999984	-0.002046930739535383
17.999999999999986	-0.002138237353143908
18.099999999999987	-0.00221175656251081
18.19999999999999	-0.00227091283626754
18.29999999999999	-0.0023252753898961556
18.39999999999999	-0.0023815477053455384
18.499999999999993	-0.0024354516515386632
18.599999999999994	-0.0024781989905480056
18.699999999999996	-0.0025021376877234695
18.799999999999997	-0.002501438935357885
18.9	-0.002473108373956605
